Waktu;Hari;Kelompok_Umur_Pengemudi;Jenis_Kelamin_Pengemudi;Pendidikan;Hubungan_Pengemudi_Kendaraan;Pengalaman_Mengemudi;Jenis_Kendaraan;Pemilik_Kendaraan;Usia_Kendaraan;Kerusakan_Kendaraan;Lokasi_Kecelakaan;Jalur_atau_Median;Kondisi_Jalan;Jenis_Persimpangan;Jenis_Permukaan_Jalan;Kondisi_Permukaan_Jalan;Kondisi_Pencahayaan;Kondisi_Cuaca;Jenis_Tabrakan;Jumlah_Kendaraan_Terlibat;Jumlah_Korban;Pergerakan_Kendaraan;Kelas_Korban;Jenis_Kelamin_Korban;Kelompok_Umur_Korban;Keparahan_Korban;Pekerjaan_Korban;Kondisi_Korban;Pergerakan_Pejalan_Kaki;Penyebab_Kecelakaan;Tingkat_Keparahan_Kecelakaan
19:20:00;Jumat;18-30;Laki-laki;SMP;Karyawan;2-5 Tahun;Lainnya;Milik Pribadi;;;;;Jalan Lurus di Daerah Datar;Lainnya;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;2;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;diAtas 51;3;;;Bukan Pejalan Kaki;Tidak Memberikan Prioritas kepada Pejalan Kaki;Cedera Ringan
19:20:00;Jumat;18-30;Laki-laki;Sekolah Dasar;Karyawan;1-2 Tahun;Lainnya;Pemerintah;2-5 Tahun;;Area Permukiman;Jalan Dua Arah dengan Marka Putus-putus;;Lainnya;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;2;Berjalan Lurus;Pejalan Kaki;Perempuan;diAtas 51;3;;;Bukan Pejalan Kaki;Tidak Memberikan Prioritas kepada Kendaraan;Cedera Ringan
19:08:00;Senin;18-30;Laki-laki;SMA;Karyawan;;Lainnya;Milik Pribadi;Kurang dari 1 Tahun;; Church areas;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Malam (Lampu Menyala);Lainnya;Tabrakan Antar Kendaraan;3;3;Berjalan Lurus;Pejalan Kaki;Perempuan;18-30;3;;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kiri;Cedera Ringan
19:08:00;Senin;18-30;Laki-laki;SMP;Milik Pribadi;1-2 Tahun;Public (12 seats);;;;Lainnya;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Malam (Lampu Menyala);Lainnya;Tabrakan dengan Objek di Pinggir Jalan;3;3;Berjalan Lurus;Pejalan Kaki;Perempuan;5;3;Pengemudi;Normal;Bukan Pejalan Kaki;Kendaraan Terbalik;Cedera Ringan
19:08:00;Senin;18-30;Laki-laki;SMP;Karyawan;2-5 Tahun;Truk Besar;Milik Pribadi;Tidak Diketahui;;Lainnya;Jalan Satu Arah;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Malam (Lampu Menyala);Lainnya;Tabrakan Antar Kendaraan;3;3;Berjalan Lurus;Pejalan Kaki;Laki-laki;18-30;3;Pengemudi;Normal;Menyeberang dari Sisi Dekat, Terhalang Kendaraan Parkir;Mengemudi Terlalu ke Kiri;Cedera Ringan
19:08:00;Senin;Tidak Diketahui;Perempuan;SMP;Karyawan;1-2 Tahun;Lainnya;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan;Area Permukiman;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Malam (Lampu Menyala);Lainnya;Tabrakan dengan Objek di Pinggir Jalan;3;3;Berputar Balik;Pengemudi atau Pengendara;Laki-laki;31-50;2;Pengemudi;Normal;Bukan Pejalan Kaki;Mengemudi Secara Ceroboh;Cedera Ringan
19:08:00;Senin;Tidak Diketahui;Perempuan;Sekolah Dasar;Karyawan;Lebih dari 10 Tahun;Public (12 seats);Milik Pribadi;Tidak Diketahui;;Area Perkantoran;Jalan Satu Arah;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Malam (Lampu Menyala);Lainnya;Tabrakan Antar Kendaraan;3;3;Lainnya;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Mengemudi Terlalu ke Kiri;Cedera Ringan
19:08:00;Senin;Tidak Diketahui;Perempuan;SMP;Karyawan;2-5 Tahun;Lainnya;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan; Industrial areas;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Malam (Lampu Menyala);Lainnya;Tabrakan Antar Kendaraan;3;3;Berjalan Lurus;Pengemudi atau Pengendara;Perempuan;18-30;3;Pengemudi;Normal;Bukan Pejalan Kaki;Mengemudi Secara Ceroboh;Cedera Ringan
09:45:00;Senin;Tidak Diketahui;Laki-laki;SMP;Karyawan;2-5 Tahun;Truk Sedang;Pemerintah;;Tidak Ada Kerusakan;Area Permukiman;Jalan Dua Arah dengan Median;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Tidak Diketahui;Tabrakan dengan Objek di Pinggir Jalan;1;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Tidak Memberikan Prioritas kepada Pejalan Kaki;Cedera Berat
16:27:00;Sabtu;18-30;Laki-laki;SMP;Karyawan;2-5 Tahun;Lainnya;Milik Pribadi;;Tidak Ada Kerusakan;Area Perkantoran;Tidak Diketahui;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;1;1;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;18-30;3;Karyawan;Normal;Bukan Pejalan Kaki;Mengemudi Secara Ceroboh;Cedera Ringan
05:46:00;Minggu;31-50;Laki-laki;SMP;Karyawan;2-5 Tahun;Lainnya;Milik Pribadi;2-5 Tahun;;Lainnya;;Jalan Lurus di Daerah Datar;Persimpangan Bentuk T;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Tabrakan Antar Kendaraan;1;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Berat
13:44:00;Sabtu;diBawah 51;Laki-laki;Sekolah Dasar;Karyawan;2-5 Tahun;Lainnya;Milik Pribadi;Tidak Diketahui;; Church areas;Lainnya;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan dengan Objek di Pinggir Jalan;1;1;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;18-30;3;Pengemudi;Normal;Bukan Pejalan Kaki;Mundur;Meninggal
21:11:00;Kamis;18-30;Laki-laki;SMP;Karyawan;2-5 Tahun;Pickup;Milik Pribadi;Lebih dari 10 Tahun;; Industrial areas;;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Tabrakan dengan Objek di Pinggir Jalan;3;3;Berjalan Lurus;Penumpang;Laki-laki;18-30;3;;;Bukan Pejalan Kaki;Mengemudi Secara Ceroboh;Cedera Ringan
21:11:00;Kamis;18-30;Laki-laki;Sekolah Dasar;Karyawan;5-10 Tahun;Mobil;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan;  Recreational areas;Jalan Satu Arah;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Tabrakan Antar Kendaraan;3;3;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Wiraswasta;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Ringan
21:11:00;Kamis;18-30;Laki-laki;Sekolah Dasar;Karyawan;2-5 Tahun;Lainnya;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan;  Market areas;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Tabrakan Antar Kendaraan;3;3;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;diBawah 51;3;;;Bukan Pejalan Kaki;Mengemudi Secara Ceroboh;Cedera Ringan
21:11:00;Kamis;18-30;Laki-laki;SMP;Karyawan;Lebih dari 10 Tahun;Truk Besar;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan;Lainnya;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Tabrakan Antar Kendaraan;3;3;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Wiraswasta;Normal;Bukan Pejalan Kaki;Mengemudi Secara Ceroboh;Cedera Ringan
22:48:00;Senin;31-50;Laki-laki;SMP;Karyawan;Lebih dari 10 Tahun;Public (13?45 seats);Milik Pribadi;Tidak Diketahui;;Lainnya;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Basah;Malam (Lampu Menyala);Hujan;Tabrakan Antar Kendaraan;2;1;Mundur;Pengemudi atau Pengendara;Laki-laki;18-30;3;;;Bukan Pejalan Kaki;Mengemudi Secara Ceroboh;Meninggal
22:48:00;Senin;31-50;Tidak Diketahui;SMA;Karyawan;Lebih dari 10 Tahun;Mobil;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan; Industrial areas;Jalan Dua Arah dengan Marka Putus-putus;;Persimpangan Bentuk Y;Jalan Aspal;Basah;Malam (Lampu Menyala);Hujan;Tabrakan Antar Kendaraan;2;1;Mundur;Pengemudi atau Pengendara;Laki-laki;18-30;3;Wiraswasta;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Meninggal
13:10:00;Kamis;Tidak Diketahui;Laki-laki;SMP;Karyawan;5-10 Tahun;Pickup;Pemerintah;2-5 Tahun;;Lainnya;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Kendaraan Terbalik;Pejalan Kaki;Laki-laki;diAtas 51;3;;;Menyeberang dari Sisi Dekat, Terhalang Kendaraan Parkir;Berpindah Jalur ke Kanan;Cedera Ringan
13:10:00;Kamis;18-30;Laki-laki;SMP;Milik Pribadi;2-5 Tahun;Truk Besar;Pemerintah;;;Area Perkantoran;Lainnya;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Lainnya;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;;;Bukan Pejalan Kaki;Mengemudi Secara Ceroboh;Cedera Ringan
08:35:00;Senin;31-50;Laki-laki;Sekolah Dasar;Karyawan;1-2 Tahun;Public (12 seats);Milik Pribadi;Tidak Diketahui;;;Lainnya;Jalan Lurus di Daerah Datar;Lainnya;Jalan Aspal;Basah;Siang;Hujan;Tabrakan Antar Kendaraan;1;1;Lainnya;Pengemudi atau Pengendara;Perempuan;31-50;3;Wiraswasta;Normal;Bukan Pejalan Kaki;Menyalip;Cedera Ringan
08:40:00;Kamis;Tidak Diketahui;Laki-laki;SMP;Karyawan;2-5 Tahun;Lainnya;Milik Pribadi;;;Area Perkantoran;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;2;Berjalan Lurus;Penumpang;Laki-laki;18-30;3;Karyawan;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Ringan
08:40:00;Kamis;18-30;Laki-laki;SMP;Karyawan;5-10 Tahun;Truk Besar;Milik Pribadi;;;Area Perkantoran;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;2;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Lainnya;Normal;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Ringan
08:40:00;Kamis;18-30;Laki-laki;;;;Pickup;Organisasi;Tidak Diketahui;;Lainnya;Lainnya;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;2;Lainnya;Pejalan Kaki;Perempuan;18-30;3;Karyawan;Normal;Tidak Diketahui atau Lainnya;Lainnya;Cedera Ringan
18:00:00;Kamis;Tidak Diketahui;Laki-laki;Sekolah Dasar;Milik Pribadi;5-10 Tahun;Lainnya;Pemerintah;2-5 Tahun;;Lainnya;Lainnya;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Lainnya;Tabrakan Antar Kendaraan;2;1;Lainnya;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;;;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Ringan
18:00:00;Kamis;31-50;Laki-laki;SMA;Lainnya;Lebih dari 10 Tahun;Truk Besar;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan;Lainnya;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Lainnya;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Karyawan;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Ringan
11:50:00;Rabu;Tidak Diketahui;Laki-laki;SMP;Karyawan;Lebih dari 10 Tahun;Ridden horse;Milik Pribadi;Lebih dari 10 Tahun;;Lainnya;Lainnya;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;1;2;Berputar Balik;Pengemudi atau Pengendara;Perempuan;18-30;3;;;Bukan Pejalan Kaki;Menyalip;Cedera Ringan
11:50:00;Rabu;Tidak Diketahui;Laki-laki;SMP;Karyawan;1-2 Tahun;Mobil;;;;Area Permukiman;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;1;2;Lainnya;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Karyawan;Normal;Bukan Pejalan Kaki;Lainnya;Cedera Ringan
07:15:00;Selasa;Tidak Diketahui;Perempuan;SMA;Milik Pribadi;;Mobil;Milik Pribadi;2-5 Tahun;Tidak Ada Kerusakan; Church areas;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;1;1;Kendaraan Terbalik;Pengemudi atau Pengendara;Laki-laki;18-30;3;Karyawan;Normal;Bukan Pejalan Kaki;Mengemudi Terlalu ke Kiri;Cedera Berat
15:59:00;Rabu;18-30;Laki-laki;SMP;Karyawan;2-5 Tahun;Station Wagon;Milik Pribadi;2-5 Tahun;;Area Perkantoran;Jalan Dua Arah dengan Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;3;Berjalan Lurus;Pejalan Kaki;Laki-laki;18-30;3;Karyawan;Normal;Bukan Pejalan Kaki;Menyalip;Cedera Ringan
15:59:00;Rabu;18-30;Laki-laki;SMP;Karyawan;5-10 Tahun;Lainnya;Milik Pribadi;2-5 Tahun;; Church areas;Lainnya;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;3;Berjalan Lurus;Pengemudi atau Pengendara;Perempuan;diAtas 51;3;Pengemudi;Normal;Bukan Pejalan Kaki;Tidak Memberikan Prioritas kepada Kendaraan;Cedera Ringan
15:59:00;Rabu;18-30;Laki-laki;SMP;Karyawan;2-5 Tahun;Truk Besar;Milik Pribadi;2-5 Tahun;;Lainnya;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan dengan Objek di Pinggir Jalan;2;3;Berjalan Lurus;Pengemudi atau Pengendara;Perempuan;18-30;3;Pengemudi;Normal;Bukan Pejalan Kaki;Mundur;Cedera Ringan
15:59:00;Rabu;31-50;Laki-laki;SMP;Karyawan;Lebih dari 10 Tahun;Truk Besar;Milik Pribadi;;;;Lainnya;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;3;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pelajar/Mahasiswa;Normal;Bukan Pejalan Kaki;Lainnya;Cedera Ringan
21:20:00;Rabu;18-30;Laki-laki;Sekolah Dasar;Karyawan;5-10 Tahun;Truk Panjang;Milik Pribadi;1-2 Tahun;;Area Sekolah;Lainnya;Turunan Curam di Daerah Pegunungan;Persimpangan Umum;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Tabrakan dengan Pejalan Kaki;2;3;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Tidak Memberikan Prioritas kepada Kendaraan;Cedera Ringan
21:20:00;Rabu;31-50;Laki-laki;SMP;Karyawan;5-10 Tahun;Station Wagon;Milik Pribadi;5-10 Tahun;;Area Perkantoran;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus dengan Kemiringan Landai di Daerah Datar;Persimpangan Umum;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Tabrakan Antar Kendaraan;2;3;Berjalan Lurus;Pengemudi atau Pengendara;Laki-laki;18-30;2;Wiraswasta;Normal;Bukan Pejalan Kaki;Tidak Memberikan Prioritas kepada Pejalan Kaki;Cedera Ringan
21:20:00;Rabu;31-50;Laki-laki;Perguruan Tinggi;Karyawan;1-2 Tahun;Public (12 seats);Milik Pribadi;Kurang dari 1 Tahun;;Lainnya;Lainnya;Turunan Curam di Daerah Pegunungan;Persimpangan Umum;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Tabrakan dengan Objek di Pinggir Jalan;2;3;Berjalan Lurus;Pengemudi atau Pengendara;Perempuan;18-30;3;;;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Ringan
23:35:00;Kamis;Tidak Diketahui;Perempuan;Sekolah Dasar;Karyawan;Lebih dari 10 Tahun;Mobil;Milik Pribadi;Tidak Diketahui;;Area Perkantoran;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Umum;Jalan Aspal;Kering;Malam (Lampu Menyala);Tidak Diketahui;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;;;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Ringan
23:35:00;Kamis;18-30;Laki-laki;Sekolah Dasar;Karyawan;5-10 Tahun;Public (12 seats);Milik Pribadi;;;Lainnya;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Umum;Jalan Aspal;Kering;Malam (Lampu Menyala);Tidak Diketahui;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Pejalan Kaki;Laki-laki;diAtas 51;3;Pengemudi;Normal;Tidak Diketahui atau Lainnya;Berpindah Jalur ke Kanan;Cedera Ringan
10:49:00;Senin;18-30;Laki-laki;Sekolah Dasar;Karyawan;2-5 Tahun;Truk Besar;Milik Pribadi;2-5 Tahun;;Lainnya;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;1;2;Lainnya;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Mengemudi Terlalu ke Kiri;Cedera Berat
10:49:00;Senin;18-30;Laki-laki;Sekolah Dasar;Karyawan;2-5 Tahun;Mobil;Milik Pribadi;;;Area Perkantoran;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;1;2;Berjalan Lurus;Pengemudi atau Pengendara;Perempuan;18-30;3;Pengemudi;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kiri;Cedera Berat
10:44:00;Selasa;diAtas 51;Laki-laki;SMP;Karyawan;5-10 Tahun;Truk Besar;Milik Pribadi;;Tidak Ada Kerusakan;Lainnya;Jalan Dua Arah dengan Median;Jalan Lurus di Daerah Datar;Tidak Ada Persimpangan;Jalan Aspal;Basah;Siang;Normal;Tabrakan Antar Kendaraan;1;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Mundur;Cedera Ringan
00:30:00;Minggu;Tidak Diketahui;Perempuan;SMP;Karyawan;1-2 Tahun;Truk Besar;Milik Pribadi;;; Church areas;Lainnya;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Kendaraan Terguling;2;3;Mundur;Pengemudi atau Pengendara;Laki-laki;diBawah 51;3;;;Bukan Pejalan Kaki;Mengemudi dengan Kecepatan Tinggi;Cedera Ringan
00:30:00;Minggu;diAtas 51;Laki-laki;SMP;Karyawan;5-10 Tahun;Pickup;Milik Pribadi;;Tidak Ada Kerusakan;Area Perkantoran;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Tabrakan dengan Objek di Pinggir Jalan;2;3;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Mundur;Cedera Ringan
00:30:00;Minggu;diAtas 51;Laki-laki;SMP;Karyawan;5-10 Tahun;Lainnya;Milik Pribadi;Lebih dari 10 Tahun;Tidak Ada Kerusakan;Area Perkantoran;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Tabrakan Antar Kendaraan;2;3;Mundur;Pengemudi atau Pengendara;Perempuan;18-30;3;Wiraswasta;Normal;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Ringan
00:30:00;Minggu;diAtas 51;Laki-laki;Perguruan Tinggi;Karyawan;5-10 Tahun;Mobil;Milik Pribadi;2-5 Tahun;;Lainnya;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Pegunungan;Persimpangan Bentuk Y;Jalan Aspal;Kering;Malam (Lampu Menyala);Normal;Tabrakan Antar Kendaraan;2;3;Lainnya;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Wiraswasta;Normal;Bukan Pejalan Kaki;Lainnya;Cedera Ringan
18:30:00;Sabtu;18-30;Laki-laki;SMP;Karyawan;Lebih dari 10 Tahun;Mobil;Milik Pribadi;2-5 Tahun;;Area Permukiman;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan dengan Objek di Pinggir Jalan;2;1;Berjalan Lurus;Pengemudi atau Pengendara;Perempuan;18-30;3;Wiraswasta;Normal;Bukan Pejalan Kaki;Tidak Memberikan Prioritas kepada Kendaraan;Cedera Ringan
18:30:00;Sabtu;18-30;Laki-laki;Sekolah Dasar;Karyawan;2-5 Tahun;Truk Sedang;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan;Area Permukiman;Jalan Dua Arah Tanpa Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Berputar Balik;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Pengemudi;Normal;Bukan Pejalan Kaki;Berpindah Jalur ke Kanan;Cedera Ringan
17:00:00;Rabu;diBawah 51;Laki-laki;SMP;Karyawan;5-10 Tahun;Bajaj;Milik Pribadi;5-10 Tahun;7;;Jalan Dua Arah dengan Marka Putus-putus;Jalan Lurus di Daerah Datar;Lainnya;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Berjalan Lurus;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Lainnya;Normal;Bukan Pejalan Kaki;Lainnya;Cedera Ringan
17:00:00;Rabu;18-30;Laki-laki;;;;Mobil;Milik Pribadi;Tidak Diketahui;7;Lainnya;Lainnya;Jalan Lurus di Daerah Datar;Lainnya;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Lainnya;Pejalan Kaki;Laki-laki;18-30;3;;;Tidak Diketahui atau Lainnya;Tidak Menjaga Jarak Aman;Cedera Ringan
07:23:00;Rabu;18-30;Laki-laki;SMP;Karyawan;5-10 Tahun;Truk Besar;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan;Area Perkantoran;;Turunan Curam di Daerah Pegunungan;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Lainnya;Pengemudi atau Pengendara;Laki-laki;18-30;3;Wiraswasta;Normal;Bukan Pejalan Kaki;Mengemudi Secara Ceroboh;Cedera Ringan
07:23:00;Rabu;Tidak Diketahui;Laki-laki;SMP;Karyawan;;Truk Sedang;Pemerintah;Tidak Diketahui;Tidak Ada Kerusakan;Area Sekolah;Jalan Dua Arah dengan Median;Jalan Lurus di Daerah Datar;Persimpangan Bentuk Y;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;2;1;Lainnya;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Tidak Ada Data;Lainnya;Normal;Bukan Pejalan Kaki;Tidak Menjaga Jarak Aman;Cedera Ringan
15:26:00;Selasa;diAtas 51;Laki-laki;SMP;Karyawan;;Truk Sedang;Milik Pribadi;Tidak Diketahui;Tidak Ada Kerusakan;Lainnya;Jalan Dua Arah dengan Marka Putus-putus;Turunan Curam di Daerah Pegunungan;Persimpangan Umum;Jalan Aspal;Kering;Siang;Normal;Tabrakan Antar Kendaraan;1;1;Berhenti;Pengemudi atau Pengendara;Laki-laki;18-30;3;;;Bukan Pejalan Kaki;Mundur;Cedera Ringan
